test.date,tau,g,sigma
2019-07-19T00:00:00Z,3.6506127749156794,0.9272138769437354,1.8398094532450624
2019-07-22T00:00:00Z,3.734043303190127,0.9629539902878408,1.8962362454911894
2019-07-23T00:00:00Z,3.6324795354677364,0.9616354371527669,1.86898931137607
2019-07-24T00:00:00Z,3.6388107291470027,0.9590839211656108,1.8681340590251554
2019-07-25T00:00:00Z,3.604862113211627,0.9179565847110548,1.8190950810218856
2019-07-26T00:00:00Z,3.694677683562165,0.9228945695952457,1.846563827915045
2019-07-29T00:00:00Z,3.6652751183244936,0.9591384354891859,1.874968331099807
2019-07-30T00:00:00Z,3.6417147410367936,1.0053685279787115,1.913443332977106
2019-07-31T00:00:00Z,3.6309184385066784,0.8759541818191943,1.7834007373706966
2019-08-01T00:00:00Z,3.6573298219950168,0.9271413087385079,1.8414292160310788
2019-08-02T00:00:00Z,2.072774533096531,0.9915307395096395,1.4336037338253382
2019-08-05T00:00:00Z,1.9529457919867268,0.909867890121064,1.3330126283256936
2019-08-06T00:00:00Z,2.1111772671441704,0.9677075012805497,1.4293362368415574
2019-08-07T00:00:00Z,2.138713649147411,0.9915372560109249,1.4562329013824458
2019-08-08T00:00:00Z,2.0866915865505944,0.9716229079792472,1.4238951321569007
2019-08-09T00:00:00Z,2.0967933284573825,1.004164503426132,1.4510428771947552
2019-08-12T00:00:00Z,2.151408912038821,1.0290713949739387,1.4879359429327437
2019-08-13T00:00:00Z,2.0576106680465527,0.9320111777641598,1.3848162846046284
2019-08-14T00:00:00Z,2.0884141500839326,1.004892871939979,1.448665763065426
2019-08-15T00:00:00Z,1.9967438685625185,0.9545748040784632,1.380594577393356
2019-08-16T00:00:00Z,2.0409380490151263,0.9221981474954392,1.3719144608738203
2019-08-19T00:00:00Z,2.0089772709715086,1.0029707413190891,1.419487732514619
2019-08-20T00:00:00Z,1.953049912060051,0.8869372597426766,1.3161431294290211
2019-08-21T00:00:00Z,2.0901380038666617,0.9140031769999273,1.3821695901380608
2019-08-22T00:00:00Z,2.0495631785836177,0.906100502938075,1.3627583156664191
2019-08-23T00:00:00Z,2.0526672388674685,1.0363755984271412,1.4585383910110354
2019-08-26T00:00:00Z,1.9926075709707571,0.8585172392746254,1.3079327011691129
2019-08-27T00:00:00Z,2.0666410489691676,0.8836457933682522,1.3513617832852005
2019-08-28T00:00:00Z,1.9793336412991365,0.9077174009684191,1.3404012789196411
2019-08-29T00:00:00Z,2.021890075747666,0.891263866553564,1.3423999279861212
2019-08-30T00:00:00Z,1.987760385729095,0.8903027850549818,1.330303953025991
2019-09-02T00:00:00Z,1.2694744252771384,1.0472601018170689,1.15302641594627
2019-09-03T00:00:00Z,2.3277253486402443,0.8758439392751998,1.4278389751312328
2019-09-04T00:00:00Z,2.1656692858832836,0.8698528030560733,1.3725208555129567
2019-09-05T00:00:00Z,2.3485031365971336,0.870936070426902,1.4301734486324242
2019-09-06T00:00:00Z,2.1617005526249127,0.8565458408182934,1.3607334850901096
2019-09-09T00:00:00Z,2.3586199311220994,0.8601568403608186,1.4243535612922926
2019-09-10T00:00:00Z,2.2305967935561672,0.8421292407438243,1.3705658627600004
2019-09-11T00:00:00Z,1.4440132259975693,0.9091009383028624,1.1457546764801503
2019-09-12T00:00:00Z,1.4334038241917326,0.7422100179511077,1.0314488247530909
2019-09-16T00:00:00Z,1.4380935584694632,0.8980984326053011,1.136463624935354
2019-09-17T00:00:00Z,1.9882683594049066,0.7932984254806781,1.2559021295264068
2019-09-18T00:00:00Z,2.1868707054832415,0.865226340430869,1.3755501217697368
2019-09-19T00:00:00Z,1.4336815848126483,0.9282177688471167,1.153589494530873
2019-09-20T00:00:00Z,1.8658394842947166,0.7656971096009734,1.1952689655905215
2019-09-23T00:00:00Z,1.8256005635503019,0.7956380073291971,1.2052042128047102
2019-09-24T00:00:00Z,2.49576878576726,0.48451863714862453,1.0996574424419772
2019-09-25T00:00:00Z,1.845208195492216,0.7676624213496192,1.1901667913556133
2019-09-26T00:00:00Z,1.8932464073960409,0.7097805954427376,1.1592193762879337
2019-09-27T00:00:00Z,2.156697568291803,0.9868630369012155,1.458891740987629
2019-09-30T00:00:00Z,2.3051193818072298,0.6672523976213536,1.2402001589720615
2019-10-08T00:00:00Z,1.917161746682209,0.6479449129382898,1.1145470833673305
2019-10-09T00:00:00Z,2.4981526806994334,0.601144532445743,1.2254594343417249
2019-10-10T00:00:00Z,2.158709055932884,0.6219710229812833,1.1587296836784393
2019-10-11T00:00:00Z,2.4653980467134122,0.5375184590442844,1.151171993665665
2019-10-14T00:00:00Z,3.063644682399316,0.2312776315350815,0.8417555975521404
2019-10-15T00:00:00Z,2.063438061426481,0.5572652457570724,1.0723256587461314
2019-10-16T00:00:00Z,2.7426321545111763,0.3149989941251825,0.9294763955724764
2019-10-17T00:00:00Z,3.2306035666631097,0.4944916345516363,1.263925012913182
2019-10-18T00:00:00Z,2.7165229205034187,0.3048502360902386,0.9100179413945704
2019-10-21T00:00:00Z,2.046681133062655,0.5662826234298236,1.0765686050387333
2019-10-22T00:00:00Z,2.4943620435370413,0.2881833745866918,0.8478405930052307
2019-10-23T00:00:00Z,2.293304278052085,0.4482245283240344,1.0138615429798026
2019-10-24T00:00:00Z,2.584087765932647,0.30989181242535935,0.8948673875223444
2019-10-25T00:00:00Z,2.7160282540425813,0.2861297632867665,0.8815534705333383
2019-10-28T00:00:00Z,3.1790471701308785,0.22232970745899844,0.8407119764423219
2019-10-29T00:00:00Z,3.853323671007772,0.1265794638533436,0.6983921851864907
