"","test.date","tau","g","sigma"
"94",2019-12-05,2.69083298714205,0.0939742942047559,0.5028609457788
"95",2019-12-06,2.76820936931219,0.082442323336269,0.477721270080499
"96",2019-12-09,3.2012482892807,0.0640562585411884,0.452835497805441
"97",2019-12-10,3.25309790331734,0.0761475897957876,0.497710322082379
"98",2019-12-11,3.04281001091949,0.0658724538123838,0.447702313936564
"99",2019-12-12,2.60751549505994,0.0662379180803758,0.415591623778789
"100",2019-12-13,3.19089276180797,0.157171153650013,0.70817815311321
"101",2019-12-16,2.66114609512406,0.0956958824720592,0.504639201766937
"102",2019-12-17,2.65529482629783,0.229231353016199,0.780177432183965
"103",2019-12-18,2.68010480496826,0.175525037197899,0.685875714387325
"104",2019-12-19,2.66445910790765,0.211713557489199,0.751067318234275
"105",2019-12-20,1.39021556053413,0.238760294576611,0.576132169521991
"106",2019-12-23,2.07681488755084,0.186621919561214,0.622558576270575
"107",2019-12-24,3.31040287790241,0.123938037345208,0.640534804291815
"108",2019-12-25,3.06009432751625,0.110180225051052,0.580656423096471
"109",2019-12-26,5.51048488312648,0.0625146488853425,0.586929320835686
"110",2019-12-27,3.82271399808593,0.0801720659975461,0.553601733147837
"111",2019-12-30,3.35918634851707,0.132687594131888,0.667624411496022
"112",2019-12-31,3.96067119655789,0.0940664373525258,0.610382035273783
"113",2020-01-02,2.42537316217427,0.146592140870013,0.596272290360536
"114",2020-01-03,4.5153906357468,0.050261254578087,0.476391853690615
"115",2020-01-06,2.29079730503671,0.179827587551732,0.641832184402405
"116",2020-01-07,1.74382614354196,0.219296250012901,0.618396744778958
"117",2020-01-08,3.45555564199437,0.150249894866104,0.720553170774807
"118",2020-01-09,2.45976099125739,0.229202992085632,0.75085589763397
"119",2020-01-10,3.1307052186519,0.085074109382442,0.516083286123252
"120",2020-01-13,4.77627256721405,0.0892210246806166,0.652797007193474
"121",2020-01-14,1.92480660245674,0.202850816004441,0.624858856029971
"122",2020-01-15,4.29190011334332,0.075953581625124,0.570951123639932
"123",2020-01-16,2.94979178290385,0.111192923584498,0.572709326191402
"124",2020-01-17,2.12304004011163,0.190192507759729,0.635441822123117
"125",2020-01-20,5.90521748102502,0.0481275306776351,0.533107433334162
"126",2020-01-21,2.31948588454981,0.141458001348717,0.572808726701136
"127",2020-01-22,5.69644168400552,0.070287794277403,0.632764032794693
"128",2020-01-23,5.16684908109081,0.153982462921571,0.891966449509409
"129",2020-02-03,6.894343889272,0.871049668808611,2.45057461861561
"130",2020-02-04,7.42133217670216,0.126141407502592,0.967541878325422
"131",2020-02-05,7.3257375643194,0.317358530725954,1.52475745936734
"132",2020-02-06,7.25492933569395,0.306767157444272,1.49183579852807
"133",2020-02-07,7.19689418945708,0.246692388671664,1.33244850505165
"134",2020-02-10,7.10948617605794,0.238207362678487,1.30135773406006
"135",2020-02-11,7.05831783253379,0.212024910163609,1.22333119160315
"136",2020-02-12,6.9817893706992,0.202612140610925,1.18936760074082
"137",2020-02-13,6.92134127984858,0.186057091352127,1.13479717429329
"138",2020-02-14,6.82610328049253,0.171907064818471,1.08326145463466
"139",2020-02-17,6.84806462562542,0.227923514256891,1.24933380460582
"140",2020-02-18,6.811361337033,0.150813204367125,1.01353008309585
"141",2020-02-19,3.64387331371023,0.440640109708545,1.26713722095017
"142",2020-02-20,6.64958924335115,0.215378626396838,1.1967369791797
"143",2020-02-21,6.65921673355712,0.158913588422607,1.02870794067774
"144",2020-02-24,6.58069989640734,0.175161220689996,1.073630954681
"145",2020-02-25,3.76379629210233,0.296977885763555,1.05724371138979
"146",2020-02-26,6.47201951495482,0.171615304972608,1.05389639094535
"147",2020-02-27,6.43744858017346,0.15211721162687,0.989568960713369
"148",2020-02-28,1.8048829956807,1.56651269593275,1.6814791486685
"149",2020-03-02,6.52439260784438,0.266607872177745,1.31888378200264
"150",2020-03-03,2.4423927888173,0.267655660174508,0.808529686713081
"151",2020-03-04,2.42427830554809,0.38938363561089,0.971583398554608
"152",2020-03-05,2.37846669907518,0.522056142787446,1.11431286031688
"153",2020-03-06,2.44585164303561,0.408240985115581,0.999248159467618
"154",2020-03-09,2.41927614272935,0.786611077729989,1.37950332147436
"155",2020-03-10,2.56815846559064,0.488435692029012,1.11999118629609
"156",2020-03-11,2.03474174617462,1.75886198906338,1.89177956297952
"157",2020-03-12,2.5531962828265,0.510488442411265,1.14165546185806
"158",2020-03-13,2.49092757475269,0.47563146740091,1.08846843664344
"159",2020-03-16,2.50806330578881,0.883526438834603,1.48860345321893
"160",2020-03-17,2.63374545443666,0.380053396012966,1.00048183601321
"161",2020-03-18,2.59502051711084,0.548737617279251,1.19330858345617
"162",2020-03-19,2.5841191459428,0.432074686075885,1.05666099992662
"163",2020-03-20,2.0091090996397,0.580404313886612,1.07985905955348
"164",2020-03-23,1.99759187397863,0.964715535657103,1.38820312444886
"165",2020-03-24,2.06394372438137,0.718233479181844,1.21753582370211
"166",2020-03-25,2.09915902400534,0.720650820045727,1.22994336132028
"167",2020-03-26,2.11164731389002,0.571474113269679,1.09852254243761
"168",2020-03-27,2.07192718215234,0.603912806929413,1.11859883797855
"169",2020-03-30,2.03646471818076,0.614904653576014,1.11903155990022
"170",2020-03-31,2.00983800067935,0.53874188756967,1.04056903576613
"171",2020-04-01,1.99135535509692,0.530861090834613,1.0281697700507
"172",2020-04-02,2.04379930114527,0.607783827194275,1.11453495291402
"173",2020-04-03,2.07429571037867,0.484422629653283,1.00241497529724
"174",2020-04-07,2.05177222809897,0.756723446651916,1.2460433990001
"175",2020-04-08,2.1068161759599,0.536284778987981,1.06294564644339
"176",2020-04-09,2.07722370552057,0.689543473152855,1.19680242664364
"177",2020-04-10,2.05254016729428,0.698567857114211,1.19742999223654
"178",2020-04-13,2.05318923169009,0.616668143324631,1.12522726211217
"179",2020-04-14,2.03110749262583,0.703983253063205,1.19576990260659
"180",2020-04-15,2.06573599763858,0.56762579711952,1.0828504247116
"181",2020-04-16,2.05420874445515,0.625369471378981,1.13341935602935
"182",2020-04-17,2.02509477699719,0.61300293101428,1.11417639262416
"183",2020-04-20,2.03062888305715,0.562334996691334,1.06859425706639
"184",2020-04-21,2.01890836844877,0.576216955096565,1.07857741154102
"185",2020-04-22,1.83397128861041,0.570699482783884,1.02305741082818
"186",2020-04-23,1.81888762612329,0.542538724699802,0.993386618114609
"187",2020-04-24,1.81379316218349,0.609332265158841,1.05128621033612
"188",2020-04-27,1.78085079987652,0.53045805388008,0.971939632669275
"189",2020-04-28,1.77479208399602,0.491236090977791,0.933724759037978
"190",2020-04-29,1.74979242857386,0.467703630312576,0.904645936893245
"191",2020-04-30,1.74200860290159,0.517647987806531,0.949603732108121
"192",2020-05-06,1.76750013523235,0.42775854581901,0.869518997826899
"193",2020-05-07,2.18735786220208,0.471485402460424,1.01553301373482
"194",2020-05-08,2.16647067208152,0.481661111652802,1.02152076448694
"195",2020-05-11,2.16718680026514,0.423973578699532,0.958556176454357
"196",2020-05-12,2.16953534662249,0.422554871895164,0.95746944100796
"197",2020-05-13,2.14117772763327,0.392755692191981,0.917038570902368
"198",2020-05-14,2.13019939432915,0.410438030120386,0.93504804324275
"199",2020-05-15,2.12322253593309,0.345128170403438,0.856027983880161
"200",2020-05-18,2.12107707025269,0.350362917741999,0.862059598339571
"201",2020-05-19,2.16435130005615,0.340612414776042,0.858606384052548
"202",2020-05-20,2.12615046553925,0.313765896517893,0.816770167765608
"203",2020-05-21,8.71193412297252,0.111385072482914,0.985078379497625
"204",2020-05-22,9.24344955372726,0.126126027485301,1.07974051163805
"205",2020-05-25,8.20458269151297,0.116716209223582,0.978574366113687
"206",2020-05-26,8.3418318799201,0.174590451504249,1.20681572507479
"207",2020-05-27,8.59254525563244,0.160634816808984,1.17484549327196
"208",2020-05-28,8.53164383453836,0.155698500306496,1.15254681041022
"209",2020-05-29,7.67576963347172,0.147818886826233,1.06518717733288
"210",2020-06-01,8.23992030893568,0.169901169380178,1.18320416500604
"211",2020-06-02,8.15794198750692,0.135797294935462,1.05253335060884
"212",2020-06-03,8.46239740687507,0.157530601371287,1.15459367421957
"213",2020-06-04,8.92837900065205,0.147014070504757,1.14568640556439
"214",2020-06-05,8.69947050477758,0.140709270719717,1.10638878807359
"215",2020-06-08,8.81696055076079,0.132914139179008,1.08254271129579
"216",2020-06-09,8.98218562259325,0.128522304983983,1.07443529354246
"217",2020-06-10,9.33433565346527,0.121626266379056,1.0655047605055
"218",2020-06-11,9.18656702004341,0.120449922377343,1.05191315443742
"219",2020-06-12,8.6775598813899,0.114392499154527,0.996317098817065
"220",2020-06-15,9.386164914278,0.122412715943276,1.07190761703062
"221",2020-06-16,9.53842252257195,0.121728535689544,1.07754267036663
"222",2020-06-17,9.15850521341638,0.124653709322561,1.06847632014115
"223",2020-06-18,9.35712216625893,0.126856933720158,1.08950255917852
"224",2020-06-19,9.48052552959949,0.124239686651671,1.08529144523055
"225",2020-06-22,5.32686809635187,0.336643623723812,1.33912515436559
"226",2020-06-23,4.9492768281404,0.32421764660248,1.26674499628136
"227",2020-06-24,5.91141588065453,0.320006744403053,1.37538829091307
"228",2020-06-29,3.83203616904508,0.328861193674275,1.12258985776425
"229",2020-06-30,5.54609938128477,0.296081885538437,1.28144432660742
"230",2020-07-01,4.75701184836167,0.308511918164756,1.21144329213981
"231",2020-07-02,5.02939723576163,0.314437718216759,1.25755007487518
"232",2020-07-03,6.08567924346473,0.340808629645029,1.44015693708166
"233",2020-07-06,5.47425382886413,0.409506248370967,1.49724451847003
"234",2020-07-07,1.70758072993426,0.138840918452825,0.486910748368136
"235",2020-07-08,4.26481395678171,0.852631720443075,1.90691259929249
"236",2020-07-09,4.22141759920301,0.664849947106305,1.67529378544294
"237",2020-07-10,1.76277992592717,0.666242574962876,1.0837153855799
"238",2020-07-13,1.73929618379695,0.558622027319254,0.985702369024896
"239",2020-07-14,1.74107239340159,0.40409953557837,0.838788737157279
"240",2020-07-15,1.67773081369849,0.536589891653937,0.948816839831032
"241",2020-07-16,1.68025281492975,1.89530111646882,1.78454056722906
"242",2020-07-17,2.10813798082777,0.298053933422769,0.792678255904406
"243",2020-07-20,1.64386219431233,1.15967671929075,1.38070587616125
"244",2020-07-21,4.13377031716653,0.914715912622637,1.94453734555018
"245",2020-07-22,1.79796201270571,1.78533919631945,1.79163948794865
"246",2020-07-23,1.72864105063866,1.41037938546128,1.56142233322151
"247",2020-07-24,1.70708982643176,2.29071789751737,1.97748861389315
"248",2020-07-27,5.17102045596648,0.00692328234188576,0.18921002777951
"249",2020-07-28,1.77425205464171,2.02704826971058,1.89644260587868
"250",2020-07-29,2.13999209957403,0.473147628616829,1.00624658368225
"251",2020-07-30,1.74554171379269,1.19158137035771,1.44220490476827
"252",2020-07-31,4.03745878996991,0.0626477021861942,0.502928937190004
"253",2020-08-03,7.74869992108793,0.00623897905668347,0.219872637051982
"254",2020-08-04,1.57962910980142,0.358877965499185,0.752923688808383
"255",2020-08-05,1.48447792245055,0.543338344585808,0.898094525625482
"256",2020-08-06,2.24313436003038,0.233971429226833,0.724451069544468
"257",2020-08-07,1.51080388382705,0.45406836882761,0.828256153099853
"258",2020-08-10,1.55019258102064,0.362847100868936,0.749988589121109
"259",2020-08-11,1.42017385074074,0.527960107704963,0.865907119266756
"260",2020-08-12,4.05231105109067,0.0604173704389665,0.4948029687741
"261",2020-08-13,3.18060670052199,0.0814005221510705,0.508825162683297
"262",2020-08-14,3.01114514505166,0.134834671432312,0.637186602392142
"263",2020-08-17,1.76097741340903,0.619443977965679,1.04442656710264
"264",2020-08-18,1.62947475259757,0.368226322797788,0.774606671957347
"265",2020-08-19,2.72187722738298,0.363831731953921,0.995140847219471
"266",2020-08-20,1.60283757582415,0.711715282948814,1.06806554049771
"267",2020-08-21,4.48723817790308,0.248787114987112,1.05658271826702
"268",2020-08-24,3.78051914259651,0.24621671194231,0.964793756574469
"269",2020-08-25,2.57902588083366,0.204856675058319,0.726863581999358
"270",2020-08-26,3.80191314052187,0.26927487515241,1.01181010385069
"271",2020-08-27,3.66489998620089,0.164721070587675,0.776972489425311
"272",2020-08-28,2.86533088141344,0.215685153092079,0.78613569427747
"273",2020-08-31,2.85273806755067,0.148003386807006,0.649780651967086
"274",2020-09-01,3.99265830548973,0.21314287295495,0.922500223284268
"275",2020-09-02,2.12941286782146,0.221424552519241,0.686661700829513
"276",2020-09-03,3.22150527926024,0.169953740742203,0.739937073696833
"277",2020-09-04,3.29825427527513,0.171349851318867,0.751768168839444
"278",2020-09-07,3.71689406713565,0.31116065462466,1.07543070027801
"279",2020-09-08,4.42526120501398,0.165596375261059,0.85604159661415
"280",2020-09-09,3.5012633502526,0.428842518864013,1.22535325287387
"281",2020-09-10,3.90658092890919,0.243979128450901,0.976280805023932
"282",2020-09-11,3.22752674109135,0.313222591386542,1.00545228112228
"283",2020-09-14,3.68537020256521,0.294623826217969,1.04201625232501
"284",2020-09-15,2.27333889684018,0.155235327687977,0.594055981029405
"285",2020-09-16,3.24629156755298,0.2158604336561,0.837105671672417
"286",2020-09-17,3.62071857084892,0.190322024853079,0.830121972861286
"287",2020-09-18,3.43533182008421,0.368812043929077,1.12560728060006
"288",2020-09-21,3.28942574957252,0.173937232612982,0.756408363099277
"289",2020-09-22,3.53597249165096,0.36806909499393,1.14082522540721
"290",2020-09-23,0.969022955244929,0.777861930921608,0.868197020885342
"291",2020-09-24,0.963679509430428,1.3009651480567,1.1196934650454
"292",2020-09-25,1.05633620494904,0.717041099770337,0.870308263849015
"293",2020-09-28,1.00451377691385,0.803349889186551,0.898318446526681
"294",2020-09-29,1.03395551330478,0.702065671759901,0.85200039437677
"295",2020-09-30,0.942669512408227,0.641824529739437,0.777835725909472
"296",2020-10-09,0.943705980185745,0.960223842973811,0.951929085032768
"297",2020-10-12,1.07797148364743,1.3889405319569,1.22361688691012
"298",2020-10-13,1.27756082240024,0.750345900972775,0.979087598905954
"299",2020-10-14,1.2459354359447,1.50018034990581,1.36716050932419
"300",2020-10-15,1.28589776333872,1.24115541748442,1.26332853023232
"301",2020-10-16,1.21387297987964,1.18013216134422,1.19688367995503
"302",2020-10-19,1.24019567636056,1.07427255928948,1.1542565500198
"303",2020-10-20,1.200058286993,0.947525986255713,1.06634253968759
"304",2020-10-21,1.20689738751605,0.85716777201212,1.01711038963545
"305",2020-10-22,1.20207277504065,0.785305793331212,0.971593903976939
"306",2020-10-23,1.22667527628888,0.783887433511871,0.980599476892864
"307",2020-10-26,1.1970905659551,0.707024864446891,0.91998521462307
"308",2020-10-27,1.23477009052187,0.613228606290606,0.870170294655046
"309",2020-10-28,1.22744435353734,0.545919785765176,0.81858790518904
"310",2020-10-29,1.25302250580049,0.429583906871551,0.733674521460134
"311",2020-10-30,1.25691736423352,0.690712274890404,0.931755467920088
"312",2020-11-02,1.21190783819264,0.357585624156588,0.658301466457715
"313",2020-11-03,3.31600590190451,0.66499030035067,1.48496187179068
"314",2020-11-04,3.0921973181898,0.498190528684942,1.24117018041328
"315",2020-11-05,3.29843603659468,0.698609798573983,1.51799859523472
"316",2020-11-06,3.33857887965868,0.53018682922531,1.33043998373652
"317",2020-11-09,3.31249303008057,0.774598958588136,1.60182822157398
"318",2020-11-10,3.43093648543773,0.537801300166546,1.35836744022273
"319",2020-11-11,3.46802658754845,0.829300062056418,1.69588757418269
"320",2020-11-12,3.48587502266321,0.681987953922797,1.54185757264952
"321",2020-11-13,3.45672155386705,0.648562634940301,1.49729771229069
"322",2020-11-16,3.4631116613557,0.547560738715698,1.37704901130892
"323",2020-11-17,3.46599810529013,0.530312933045849,1.35575205002529
"324",2020-11-18,3.39680129489931,0.565161869772912,1.3855477512783
"325",2020-11-19,3.42851183435555,0.496669746010651,1.30492838959227
"326",2020-11-20,3.4258709130386,0.416793199948743,1.19493920366547
"327",2020-11-23,1.47280647618852,0.661342393926993,0.986929258231659
"328",2020-11-24,1.49606209142475,0.518392780153945,0.880651910153269
"329",2020-11-25,1.49061038833414,0.755418025019145,1.06114747119729
"330",2020-11-26,1.49942620589532,0.543094332242534,0.902402279494947
"331",2020-11-27,1.51471628786451,0.898429246777831,1.16656136297591
"332",2020-11-30,1.52204022247115,0.690944321857707,1.02549746433401
"333",2020-12-01,1.50639508656258,1.00006609648284,1.22739343895084
"334",2020-12-02,2.73053279786577,0.770181867590819,1.45017476525357
"335",2020-12-03,2.34626556507662,0.815840011741935,1.38353797423916
"336",2020-12-04,2.17017777570397,0.684924931592003,1.21918368778725
"337",2020-12-07,2.0866520786207,0.652470366756181,1.16682417142867
"338",2020-12-08,2.08017193835587,0.536548150485543,1.05646221239416
"339",2020-12-09,2.05342161687405,0.665379238380809,1.16889011951952
"340",2020-12-10,2.06770402673887,0.515293860475574,1.03221857678457
"341",2020-12-11,2.08463271121338,0.670772049965469,1.18250300512332
"342",2020-12-14,2.10509018089075,0.572435455875482,1.09773779080307
"343",2020-12-15,2.08975208389879,0.570708134220283,1.09207990219802
"344",2020-12-16,2.08042757590769,0.534363290096843,1.0543738067072
"345",2020-12-17,2.1019895344434,0.553528357271408,1.07866158455845
"346",2020-12-18,2.06965829052142,0.451996522914255,0.967201298043145
"347",2020-12-21,2.0761465613515,0.528532520344103,1.04752612123749
"348",2020-12-22,2.08886457560241,0.70968430344841,1.21755262774734
"349",2020-12-23,1.94302484831015,0.539959725693108,1.02428275593629
"350",2020-12-24,1.9392046071975,0.945131069688328,1.35381037252087
"351",2020-12-25,1.92419080166637,0.86251742827515,1.28827330243391
"352",2020-12-28,1.92196023748527,0.716688958722838,1.17364717070763
"353",2020-12-29,1.91582452144625,0.714178575457815,1.1697182684534
"354",2020-12-30,1.91019382407544,0.676795478411322,1.1370182685531
"355",2020-12-31,1.90314116620645,0.794649085791626,1.22976802196933
"356",2021-01-04,1.92381168363636,0.64006025332497,1.1096645410113
"357",2021-01-05,1.90600772636709,0.77631534807803,1.21641401321017
"358",2021-01-06,1.86254461596528,0.698739134175821,1.14080358183318
"359",2021-01-07,1.83979302856716,0.647030986732349,1.09105595578646
"360",2021-01-08,1.82148331356307,0.565782702173906,1.01516685875397
"361",2021-01-11,1.80064744666337,0.64415152826612,1.07698180329878
"362",2021-01-12,1.81342303249166,0.865392715859527,1.25272626023812
"363",2021-01-13,1.83389504000885,0.606151182093521,1.05433279676619
"364",2021-01-14,1.81751644793404,0.862863410143567,1.25230525043074
"365",2021-01-15,1.81433630067291,0.676217746993807,1.1076490443864
"366",2021-01-18,1.79755001556926,0.737013385073177,1.15100756809547
"367",2021-01-19,1.79456632659945,0.663562221479589,1.09124077007359
"368",2021-01-20,1.78533282536879,0.58902355691726,1.0254770066071
"369",2021-01-21,1.82340027168607,0.689722011095547,1.12144518475915
"370",2021-01-22,1.80747702104396,0.570549853589387,1.01550763154336
"371",2021-01-25,1.82348797774875,0.570278019041289,1.01975247569994
"372",2021-01-26,1.8032354941403,0.747410516118832,1.16092944288583
"373",2021-01-27,1.81680239828319,0.510305467534524,0.962872887391553
"374",2021-01-28,1.80886403675623,1.07167841648917,1.39230763359077
"375",2021-01-29,1.83322865387379,0.67577586094986,1.113037138594
"376",2021-02-01,1.83512956687807,1.00277997441148,1.35655120806984
"377",2021-02-02,1.71031872997748,0.890046816896742,1.23380052743356
"378",2021-02-03,1.66915954404081,0.746286795137047,1.11609664755998
"379",2021-02-04,1.69048123186723,0.673508472707784,1.06703019292617
"380",2021-02-05,1.67959603775257,0.607036392616477,1.00974052103015
"381",2021-02-08,1.67368556151287,0.655891424050172,1.04773852002916
"382",2021-02-09,1.69453169791961,0.862004967522146,1.20859204913421
"383",2021-02-10,1.68899534703067,0.715125038960234,1.09901904594459
"384",2021-02-18,1.68521587986972,0.742666005654458,1.11872809304509
"385",2021-02-19,1.68608398613387,0.744352412740211,1.1202859827568
"386",2021-02-22,1.67021074628263,0.84783207155733,1.18998245237403
"387",2021-02-23,1.67567843369213,0.587135554946181,0.991892326352603
"388",2021-02-24,1.67067091812688,1.15213927330594,1.38738804144481
"389",2021-02-25,1.67749475156805,0.693484721399004,1.07857173170794
"390",2021-02-26,1.68109347158288,1.44103240375755,1.55644150750878
"391",2021-03-01,1.7787150523907,0.945923012377334,1.29712277773475
"392",2021-03-02,1.59017393942221,1.34991220902075,1.46512634789382
"393",2021-03-03,1.55509045934039,1.34040114830888,1.44376072720657
"394",2021-03-04,1.56396632260406,1.41420992354083,1.48720432137294
"395",2021-03-05,1.60045262702403,0.970660763563332,1.24639342464331
"396",2021-03-08,1.57671578356286,1.8047698534698,1.68689333203503
"397",2021-03-09,1.62859529061767,1.29140720608136,1.45023435833448
"398",2021-03-10,1.62058994587458,1.38827385756932,1.49994088406756
"399",2021-03-11,1.59111891154659,1.92085854835795,1.74823178174356
"400",2021-03-12,1.6125599740511,1.1107442875694,1.33833545105116
"401",2021-03-15,1.58432988824729,1.25593478641745,1.41060803195311
"402",2021-03-16,1.58890329990977,0.950702128252989,1.2290540056533
"403",2021-03-17,1.55453620476597,0.87610444925048,1.16702017356874
"404",2021-03-18,1.5636207314062,0.761973472398667,1.09152989799828
"405",2021-03-19,1.56003809824416,0.925601934032264,1.20165480937697
"406",2021-03-22,1.60502057155605,0.715423864212955,1.07157361830344
"407",2021-03-23,1.59963571309853,1.00901479334684,1.2704550753499
"408",2021-03-24,1.60103455405606,0.975681064475666,1.24983962889794
"409",2021-03-25,1.60329880893183,0.804156598164387,1.13547492972396
"410",2021-03-26,1.58883778273208,1.10915207763267,1.32750243982396
